,2P,2P.1,2PA,3P,3P.1,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,STL,TOV,TRB,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF,player_year,Player,Age,Tm,PER,TS%,3PAr,FTr,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year,Signed,Dollars_Per_year
1178,1.8,0.494,3.6,0.5,0.364,1.4,2.7,0.4,1.3,2.3,0.45799999999999996,5.0,0.5,0.867,0.6,24,2,18.9,0.3,1.2,5.6,0.8,1.3,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Delonte West2011,Delonte West,27,BOS,12.3,0.5329999999999999,0.275,0.125,0.1,0.8,0.9,0.09300000000000001,-1.7,1.3,-0.3,0.2,2011,2011,1400000.0
579,0.6,0.45299999999999996,1.4,0.6,0.39299999999999996,1.6,0.5,0.3,1.1,1.2,0.42100000000000004,2.9,0.4,0.889,0.5,39,8,12.9,0.2,1.9,3.5,0.2,0.3,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine2009,Brian Scalabrine,30,BOS,7.4,0.5579999999999999,0.535,0.158,0.4,0.7,1.1,0.105,-1.2,0.0,-1.2,0.1,2009,2011,1400000.0
580,0.3,0.361,0.7,0.3,0.327,0.9,0.5,0.1,0.8,0.6,0.341,1.6,0.1,0.667,0.1,52,3,9.1,0.2,1.1,1.5,0.2,0.3,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine2010,Brian Scalabrine,31,BOS,3.6,0.445,0.5760000000000001,0.071,-0.3,0.5,0.2,0.019,-3.5,0.0,-3.5,-0.2,2010,2011,1400000.0
581,0.6,0.7140000000000001,0.8,0.0,0.0,0.3,0.3,0.2,0.4,0.6,0.526,1.1,0.0,,0.0,18,0,4.9,0.1,1.0,1.1,0.2,0.3,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine2011,Brian Scalabrine,32,CHI,6.5,0.526,0.263,0.0,0.0,0.2,0.1,0.071,-4.3,2.0,-2.3,0.0,2011,2011,1400000.0
2432,1.8,0.51,3.5,0.0,0.0,0.0,0.6,0.1,1.1,1.8,0.51,3.5,0.5,0.6759999999999999,0.8,42,2,11.2,0.7,1.7,4.1,0.2,0.6,1.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Juwan Howard2009,Juwan Howard,35,TOT,10.9,0.534,0.0,0.231,0.2,0.4,0.7,0.067,-2.8,-0.9,-3.7,-0.2,2009,2011,1400000.0
2433,2.6,0.511,5.1,0.0,0.0,0.0,0.8,0.1,3.1,2.6,0.509,5.1,0.8,0.7859999999999999,1.0,73,27,22.4,1.5,2.6,6.0,0.4,1.0,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juwan Howard2010,Juwan Howard,36,POR,10.0,0.5379999999999999,0.003,0.187,1.1,1.6,2.6,0.077,-1.8,0.4,-1.4,0.2,2010,2011,1400000.0
2434,1.0,0.44,2.2,0.0,0.0,0.0,0.4,0.1,1.5,1.0,0.44,2.2,0.5,0.8290000000000001,0.6,57,0,10.4,0.6,1.1,2.4,0.2,0.4,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Juwan Howard2011,Juwan Howard,37,MIA,8.4,0.495,0.0,0.28,0.2,0.8,0.9,0.07400000000000001,-3.5,-0.1,-3.6,-0.2,2011,2011,1400000.0
559,0.5,0.455,1.2,0.5,0.326,1.4,1.2,0.2,1.6,1.0,0.385,2.6,0.5,0.857,0.5,64,4,14.2,0.6,2.1,3.0,0.6,0.8,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brian Cardinal2009,Brian Cardinal,31,MIN,8.1,0.515,0.544,0.207,0.1,0.7,0.9,0.045,-1.5,0.8,-0.7,0.3,2009,2011,1400000.0
560,0.4,0.40700000000000003,0.9,0.1,0.33299999999999996,0.3,0.8,0.1,0.8,0.5,0.389,1.2,0.6,0.9440000000000001,0.6,29,0,9.2,0.2,1.9,1.7,0.3,0.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brian Cardinal2010,Brian Cardinal,32,MIN,6.9,0.546,0.25,0.5,0.3,0.1,0.4,0.071,-2.5,-0.6,-3.0,-0.1,2010,2011,1400000.0
561,0.0,0.077,0.2,0.8,0.483,1.6,0.7,0.1,0.9,0.8,0.43,1.8,0.3,0.9440000000000001,0.3,56,4,11.0,0.2,1.5,2.6,0.4,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brian Cardinal2011,Brian Cardinal,33,DAL,9.7,0.672,0.87,0.18,1.0,0.7,1.7,0.132,1.2,1.1,2.3,0.7,2011,2011,1400000.0
2163,1.3,0.317,4.1,0.3,0.158,1.9,1.2,0.1,1.2,1.6,0.267,6.0,0.7,1.0,0.7,10,1,16.2,0.5,0.6,4.2,0.4,0.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jerry Stackhouse2009,Jerry Stackhouse,34,DAL,3.4,0.33299999999999996,0.317,0.11699999999999999,-0.5,0.1,-0.4,-0.11,-5.7,-1.5,-7.2,-0.2,2009,2011,1352181.0
2164,2.0,0.452,4.4,1.1,0.34600000000000003,3.1,1.7,0.2,1.9,3.1,0.408,7.5,1.3,0.797,1.6,42,0,20.4,0.5,1.3,8.5,0.5,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jerry Stackhouse2010,Jerry Stackhouse,35,MIL,11.1,0.517,0.41100000000000003,0.218,-0.3,1.1,0.9,0.048,-1.6,-0.2,-1.8,0.0,2010,2011,1352181.0
2165,0.3,0.25,1.1,0.1,0.25,0.6,0.4,0.3,0.9,0.4,0.25,1.7,0.7,0.7140000000000001,1.0,7,1,7.1,0.1,0.4,1.7,0.0,0.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jerry Stackhouse2011,Jerry Stackhouse,36,MIA,6.0,0.39799999999999996,0.33299999999999996,0.583,-0.1,0.1,0.0,0.005,-5.4,-0.5,-5.9,0.0,2011,2011,1352181.0
4473,1.2,0.446,2.6,1.3,0.401,3.4,1.0,0.2,2.3,2.5,0.42100000000000004,6.0,0.6,0.741,0.7,78,31,18.5,0.6,1.4,6.9,0.6,1.3,2.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Vladimir Radmanovic2009,Vladimir Radmanovic,28,TOT,11.0,0.5489999999999999,0.562,0.124,0.0,1.8,1.9,0.062,-0.7,-0.3,-1.0,0.4,2009,2011,1352181.0
4474,1.8,0.442,4.0,0.7,0.278,2.6,1.1,0.2,3.1,2.5,0.377,6.7,0.5,0.741,0.7,41,20,21.7,1.2,2.4,6.2,0.7,1.1,4.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vladimir Radmanovic2010,Vladimir Radmanovic,29,TOT,7.9,0.449,0.396,0.099,-0.6,0.6,0.0,-0.002,-2.7,-0.9,-3.5,-0.3,2010,2011,1352181.0
4475,0.9,0.462,2.0,0.9,0.405,2.3,1.1,0.6,2.0,1.9,0.431,4.3,0.4,0.882,0.5,74,6,15.8,0.9,2.1,5.1,0.6,0.8,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vladimir Radmanovic2011,Vladimir Radmanovic,30,GSW,12.6,0.562,0.544,0.107,1.2,0.9,2.1,0.086,-0.1,0.1,0.0,0.6,2011,2011,1352181.0
4321,4.1,0.391,10.5,1.3,0.376,3.3,5.0,0.4,3.8,5.4,0.38799999999999996,13.9,3.6,0.8009999999999999,4.5,35,35,33.7,0.6,1.1,15.6,1.2,2.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tracy McGrady2009,Tracy McGrady,29,HOU,16.3,0.49200000000000005,0.24100000000000002,0.322,0.9,1.8,2.7,0.10800000000000001,0.5,0.9,1.4,1.0,2009,2011,1352181.0
4322,2.5,0.439,5.7,0.5,0.25,2.1,3.3,0.5,2.4,3.0,0.387,7.8,1.6,0.746,2.1,30,24,22.4,0.7,1.3,8.2,0.5,1.5,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tracy McGrady2010,Tracy McGrady,30,TOT,12.2,0.466,0.272,0.268,0.0,0.3,0.3,0.018000000000000002,-1.9,-1.2,-3.1,-0.2,2010,2011,1352181.0
4323,2.7,0.462,5.9,0.4,0.341,1.2,3.5,0.5,2.8,3.2,0.442,7.1,1.3,0.698,1.8,72,39,23.4,0.7,1.4,8.0,0.9,1.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tracy McGrady2011,Tracy McGrady,31,DET,14.9,0.503,0.171,0.251,1.0,1.1,2.1,0.061,-0.4,0.0,-0.4,0.7,2011,2011,1352181.0
387,3.9,0.406,9.7,1.5,0.302,5.0,7.7,0.5,3.0,5.5,0.37,14.8,2.4,0.757,3.2,65,60,34.6,0.7,3.0,14.9,1.7,3.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Baron Davis2009,Baron Davis,29,LAC,14.5,0.46,0.342,0.21899999999999997,-0.9,1.5,0.6,0.013000000000000001,0.7,-1.0,-0.3,0.9,2009,2011,1352181.0
388,4.4,0.45899999999999996,9.6,1.1,0.27699999999999997,3.9,8.0,0.6,2.9,5.5,0.406,13.5,3.2,0.821,3.9,75,73,33.6,0.7,2.8,15.3,1.7,2.8,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Baron Davis2010,Baron Davis,30,LAC,17.4,0.501,0.292,0.287,2.5,2.1,4.5,0.086,2.0,-0.6,1.4,2.2,2010,2011,1352181.0
389,3.6,0.45799999999999996,7.8,1.4,0.33899999999999997,4.1,6.7,0.5,2.1,5.0,0.41700000000000004,11.9,1.7,0.7709999999999999,2.3,58,44,28.4,0.6,2.5,13.1,1.3,2.5,2.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Baron Davis2011,Baron Davis,31,TOT,17.0,0.506,0.345,0.18899999999999997,1.5,1.3,2.8,0.081,2.2,-1.5,0.7,1.1,2011,2011,1352181.0
1998,0.7,0.314,2.3,0.0,0.0,0.0,0.4,0.4,1.4,0.7,0.314,2.3,0.4,0.46399999999999997,0.9,31,22,13.6,0.9,2.4,1.8,0.3,0.4,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2009,Jason Collins,30,MIN,3.3,0.34600000000000003,0.0,0.4,-0.4,0.3,-0.2,-0.018000000000000002,-5.2,0.8,-4.4,-0.3,2009,2011,1352181.0
1999,0.3,0.364,0.9,0.0,0.0,0.0,0.2,0.1,0.4,0.3,0.348,1.0,0.0,0.0,0.1,24,0,4.8,0.2,0.9,0.7,0.1,0.2,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2010,Jason Collins,31,ATL,0.9,0.335,0.043,0.087,-0.2,0.1,-0.1,-0.044000000000000004,-6.0,0.1,-5.9,-0.1,2010,2011,1352181.0
2000,0.7,0.47100000000000003,1.4,0.0,1.0,0.0,0.4,0.2,1.5,0.7,0.479,1.4,0.6,0.659,0.8,49,28,12.1,0.6,2.0,2.0,0.2,0.5,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2011,Jason Collins,32,ATL,5.4,0.539,0.013999999999999999,0.5770000000000001,0.1,0.5,0.6,0.049,-4.0,0.4,-3.5,-0.2,2011,2011,1352181.0
3194,3.4,0.46799999999999997,7.3,2.1,0.39,5.4,5.0,0.1,3.0,5.5,0.435,12.7,1.7,0.789,2.2,79,79,34.7,0.5,1.8,14.9,1.2,1.6,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mike Bibby2009,Mike Bibby,30,ATL,16.3,0.544,0.426,0.17,4.4,2.5,6.9,0.121,2.5,-0.8,1.7,2.5,2009,2011,1352181.0
3195,1.8,0.444,4.0,1.6,0.389,4.1,3.9,0.0,2.1,3.4,0.41600000000000004,8.1,0.9,0.861,1.0,80,80,27.4,0.3,2.0,9.1,0.8,1.1,2.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mike Bibby2010,Mike Bibby,31,ATL,12.7,0.5379999999999999,0.503,0.12300000000000001,3.0,1.7,4.8,0.10400000000000001,1.2,-1.3,-0.1,1.1,2010,2011,1352181.0
3196,1.2,0.41700000000000004,2.9,1.9,0.44,4.4,3.3,0.1,2.2,3.1,0.431,7.2,0.5,0.629,0.8,80,68,28.6,0.2,2.2,8.6,0.6,1.3,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mike Bibby2011,Mike Bibby,32,TOT,10.9,0.57,0.604,0.10800000000000001,2.2,1.8,4.0,0.085,0.6,-1.0,-0.5,0.9,2011,2011,1352181.0
4288,2.0,0.49700000000000005,4.1,0.0,0.222,0.1,0.4,0.3,2.4,2.1,0.489,4.2,0.7,0.659,1.1,77,3,15.6,1.2,1.5,4.8,0.3,0.6,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tony Battie2009,Tony Battie,32,ORL,11.9,0.518,0.027999999999999997,0.254,0.7,2.1,2.8,0.113,-3.2,1.2,-1.9,0.0,2009,2011,1352181.0
4289,0.9,0.361,2.4,0.1,0.25,0.3,0.2,0.1,1.3,0.9,0.35,2.7,0.5,0.7,0.7,15,0,8.9,0.3,1.3,2.4,0.3,0.2,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony Battie2010,Tony Battie,33,NJN,6.1,0.405,0.1,0.25,-0.1,0.1,0.0,-0.013999999999999999,-6.4,-1.8,-8.2,-0.2,2010,2011,1352181.0
4290,1.1,0.462,2.4,0.1,0.667,0.1,0.3,0.4,2.2,1.2,0.469,2.5,0.2,0.5710000000000001,0.4,38,0,9.9,0.4,1.6,2.6,0.1,0.3,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony Battie2011,Tony Battie,34,PHI,9.5,0.489,0.031,0.146,0.0,0.6,0.6,0.075,-4.9,0.5,-4.4,-0.2,2011,2011,1352181.0
1848,1.2,0.496,2.4,0.0,0.0,0.0,0.4,0.5,2.5,1.2,0.496,2.4,0.5,0.483,1.1,55,12,12.9,1.5,2.2,2.9,0.2,0.6,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaal Magloire2009,Jamaal Magloire,30,MIA,10.6,0.505,0.0,0.45799999999999996,0.4,0.9,1.3,0.08900000000000001,-3.7,0.7,-3.1,-0.2,2009,2011,1325181.0
1849,0.8,0.5,1.6,0.0,0.0,0.0,0.0,0.3,2.2,0.8,0.5,1.6,0.6,0.35600000000000004,1.6,36,0,10.0,1.1,1.6,2.1,0.3,0.5,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaal Magloire2010,Jamaal Magloire,31,MIA,9.4,0.47,0.0,1.054,-0.1,0.7,0.6,0.078,-5.7,-0.7,-6.4,-0.4,2010,2011,1325181.0
1850,0.7,0.591,1.2,0.0,0.0,0.0,0.2,0.1,2.4,0.7,0.591,1.2,0.5,0.5,1.0,18,0,8.8,0.9,1.4,1.9,0.2,0.3,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaal Magloire2011,Jamaal Magloire,32,MIA,12.7,0.585,0.0,0.818,0.3,0.3,0.6,0.172,-2.3,-0.1,-2.4,0.0,2011,2011,1325181.0
1709,0.8,0.484,1.6,0.0,0.0,0.0,0.4,0.6,1.6,0.8,0.484,1.6,0.9,0.6,1.6,19,0,6.3,0.8,1.1,2.5,0.1,0.5,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hamed Haddadi2009,Hamed Haddadi,23,MEM,19.7,0.5429999999999999,0.0,0.968,0.2,0.2,0.4,0.142,-2.4,2.2,-0.2,0.1,2009,2011,1300000.0
1710,0.7,0.40700000000000003,1.6,0.0,0.0,0.1,0.3,0.4,1.4,0.7,0.387,1.7,0.4,0.737,0.5,36,0,6.7,0.7,1.6,1.7,0.0,0.6,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hamed Haddadi2010,Hamed Haddadi,24,MEM,7.2,0.441,0.048,0.306,-0.2,0.2,0.0,-0.002,-5.0,0.0,-5.0,-0.2,2010,2011,1300000.0
1711,1.0,0.526,1.8,0.0,0.0,0.0,0.2,0.4,1.4,1.0,0.517,1.9,0.5,0.652,0.7,31,0,5.4,0.8,0.9,2.4,0.1,0.4,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hamed Haddadi2011,Hamed Haddadi,25,MEM,19.7,0.55,0.017,0.397,0.3,0.3,0.6,0.16399999999999998,-2.2,0.2,-2.0,0.0,2011,2011,1300000.0
1960,2.1,0.456,4.7,0.0,0.083,0.2,1.4,0.6,1.8,2.1,0.44,4.9,1.0,0.611,1.6,56,36,23.4,2.3,2.7,5.3,0.8,1.2,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jared Jeffries2009,Jared Jeffries,27,NYK,9.4,0.473,0.044000000000000004,0.33,0.3,0.9,1.2,0.045,-2.0,1.7,-0.2,0.6,2009,2011,1229255.0
1961,1.7,0.48100000000000004,3.5,0.3,0.29600000000000004,1.0,1.4,1.0,2.3,2.0,0.439,4.5,1.1,0.625,1.7,70,37,25.6,1.9,2.9,5.3,0.9,1.1,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jared Jeffries2010,Jared Jeffries,28,TOT,9.8,0.507,0.226,0.382,0.9,1.3,2.2,0.057999999999999996,-1.6,1.9,0.3,1.0,2010,2011,1229255.0
1962,0.7,0.364,1.8,0.0,0.222,0.2,0.9,0.4,1.3,0.7,0.349,2.0,0.3,0.414,0.7,42,9,14.3,1.5,1.8,1.8,0.7,0.5,2.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jared Jeffries2011,Jared Jeffries,29,TOT,8.0,0.375,0.105,0.337,0.0,0.5,0.6,0.045,-1.7,2.2,0.4,0.4,2011,2011,1229255.0
3670,1.0,0.446,2.2,0.0,0.0,0.0,0.3,0.1,2.9,1.0,0.444,2.3,1.3,0.594,2.2,79,7,14.4,1.7,2.0,3.3,0.5,0.9,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reggie Evans2009,Reggie Evans,28,PHI,10.4,0.514,0.006,0.983,0.3,1.6,1.9,0.079,-2.9,0.2,-2.6,-0.2,2009,2011,1229255.0
3671,1.2,0.493,2.5,0.0,0.0,0.0,0.3,0.1,2.7,1.2,0.493,2.5,1.0,0.45,2.1,28,1,11.1,1.1,1.6,3.4,0.5,0.8,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reggie Evans2010,Reggie Evans,29,TOR,11.4,0.498,0.0,0.87,-0.1,0.3,0.2,0.033,-3.6,-0.8,-4.4,-0.2,2010,2011,1229255.0
3672,1.4,0.41200000000000003,3.4,0.0,0.0,0.0,1.3,0.2,7.5,1.4,0.408,3.4,1.6,0.545,2.9,30,18,26.6,4.0,3.0,4.4,1.0,1.3,11.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reggie Evans2011,Reggie Evans,30,TOR,12.4,0.466,0.01,0.8540000000000001,0.5,0.8,1.3,0.077,-1.3,1.2,-0.1,0.4,2011,2011,1229255.0
3184,1.8,0.473,3.8,1.5,0.359,4.1,1.2,0.4,2.4,3.3,0.413,7.9,1.4,0.7090000000000001,2.0,54,25,24.6,0.8,2.3,9.4,0.6,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mickael Pietrus2009,Mickael Pietrus,26,ORL,11.6,0.5379999999999999,0.523,0.258,1.0,2.0,3.0,0.10800000000000001,-0.1,0.9,0.7,0.9,2009,2011,1223166.0
3185,1.6,0.502,3.1,1.5,0.379,4.1,0.7,0.4,2.3,3.1,0.43200000000000005,7.2,0.9,0.633,1.5,75,24,22.5,0.5,1.8,8.7,0.7,0.9,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mickael Pietrus2010,Mickael Pietrus,27,ORL,11.9,0.555,0.568,0.20199999999999999,1.2,2.5,3.6,0.10300000000000001,0.2,0.6,0.8,1.2,2010,2011,1223166.0
3186,1.0,0.45,2.3,1.5,0.36,4.1,0.6,0.4,1.9,2.5,0.392,6.4,0.7,0.684,1.0,57,4,19.4,0.3,1.8,7.2,0.5,0.7,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mickael Pietrus2011,Mickael Pietrus,28,TOT,9.8,0.526,0.647,0.156,0.3,1.0,1.3,0.055,-0.5,-0.7,-1.2,0.2,2011,2011,1223166.0
3919,1.0,0.43,2.4,0.7,0.41,1.8,1.1,0.2,1.5,1.8,0.42200000000000004,4.2,0.4,0.46299999999999997,0.8,66,12,16.0,0.5,1.8,4.6,0.3,0.7,1.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sasha Pavlovic2009,Sasha Pavlovic,25,CLE,8.6,0.51,0.425,0.196,0.2,1.5,1.7,0.077,-1.8,0.3,-1.4,0.2,2009,2011,1223166.0
3920,1.0,0.40700000000000003,2.6,0.5,0.297,1.7,0.8,0.1,1.5,1.5,0.363,4.2,0.1,0.385,0.4,71,0,12.4,0.2,1.2,3.7,0.3,0.7,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sasha Pavlovic2010,Sasha Pavlovic,26,MIN,5.4,0.42200000000000004,0.39299999999999996,0.087,-1.5,0.3,-1.2,-0.063,-4.6,-1.9,-6.5,-1.0,2010,2011,1223166.0
3921,0.5,0.415,1.3,0.4,0.387,1.0,0.5,0.2,1.0,0.9,0.40299999999999997,2.3,0.2,0.6,0.3,31,7,11.7,0.0,1.1,2.5,0.3,0.4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sasha Pavlovic2011,Sasha Pavlovic,27,TOT,6.0,0.49700000000000005,0.431,0.139,-0.2,0.5,0.3,0.042,-3.3,1.0,-2.3,0.0,2011,2011,1223166.0
2014,2.0,0.435,4.7,1.2,0.428,2.9,1.3,0.0,1.7,3.3,0.43200000000000005,7.6,0.4,0.81,0.5,80,12,22.9,0.3,1.8,8.2,0.3,0.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jason Kapono2009,Jason Kapono,27,TOR,8.9,0.525,0.379,0.07,0.3,0.5,0.8,0.021,-1.1,-2.1,-3.1,-0.5,2009,2011,1200000.0
2015,1.1,0.485,2.3,1.1,0.368,3.0,0.7,0.1,0.9,2.2,0.419,5.3,0.2,0.6,0.3,57,12,17.1,0.2,1.4,5.7,0.4,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jason Kapono2010,Jason Kapono,28,PHI,8.4,0.527,0.568,0.05,0.3,0.1,0.5,0.023,-0.9,-2.9,-3.8,-0.4,2010,2011,1200000.0
2016,0.3,0.3,0.8,0.0,0.125,0.3,0.2,0.0,0.3,0.3,0.25,1.2,0.0,0.5,0.1,24,2,4.7,0.1,0.2,0.7,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jason Kapono2011,Jason Kapono,29,PHI,1.6,0.27699999999999997,0.28600000000000003,0.071,-0.3,0.1,-0.2,-0.07,-6.6,-1.0,-7.6,-0.2,2011,2011,1200000.0
4174,5.1,0.467,10.9,0.5,0.337,1.4,5.3,0.2,2.7,5.6,0.452,12.3,3.3,0.872,3.8,74,49,30.5,0.8,2.4,14.9,1.2,2.4,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,T.J. Ford2009,T.J. Ford,25,IND,16.6,0.5329999999999999,0.114,0.308,2.6,1.7,4.3,0.092,0.7,-0.8,-0.2,1.0,2009,2011,1146337.0
4175,3.8,0.484,7.8,0.2,0.16,1.1,3.8,0.2,2.3,4.0,0.445,8.9,2.2,0.77,2.9,47,32,25.3,0.9,2.2,10.3,0.9,1.9,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,T.J. Ford2010,T.J. Ford,26,IND,13.4,0.507,0.12,0.32299999999999995,0.3,1.1,1.4,0.057999999999999996,-1.4,-0.3,-1.7,0.1,2010,2011,1146337.0
4176,2.1,0.41700000000000004,5.0,0.1,0.188,0.8,3.4,0.2,1.6,2.2,0.386,5.8,0.9,0.7290000000000001,1.2,41,3,18.9,0.4,1.7,5.4,0.9,1.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,T.J. Ford2011,T.J. Ford,27,IND,9.9,0.434,0.136,0.203,-0.7,0.8,0.2,0.011000000000000001,-3.3,-0.2,-3.5,-0.3,2011,2011,1146337.0
3308,4.4,0.504,8.7,1.7,0.325,5.2,4.1,0.1,2.6,6.1,0.43700000000000006,13.9,3.4,0.841,4.0,74,11,29.9,1.3,2.8,17.2,1.3,1.9,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2009,Nate Robinson,24,NYK,18.9,0.5489999999999999,0.375,0.28800000000000003,4.4,1.5,5.9,0.128,3.6,-1.1,2.5,2.5,2009,2011,1069509.0
3309,2.3,0.474,4.8,1.6,0.39,4.0,2.9,0.1,1.5,3.8,0.436,8.8,0.9,0.746,1.2,56,2,19.9,0.5,2.1,10.1,0.9,1.3,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2010,Nate Robinson,25,TOT,16.3,0.5429999999999999,0.452,0.136,1.4,0.8,2.2,0.095,2.3,-2.1,0.2,0.6,2010,2011,1069509.0
3310,1.4,0.483,3.0,1.1,0.325,3.4,1.9,0.1,1.3,2.5,0.39899999999999997,6.4,0.6,0.818,0.7,59,11,17.2,0.3,1.9,6.8,0.5,1.2,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2011,Nate Robinson,26,TOT,10.0,0.507,0.532,0.11699999999999999,-0.4,1.5,1.1,0.051,-0.4,-0.7,-1.1,0.2,2011,2011,1069509.0
3802,1.1,0.408,2.7,0.4,0.311,1.2,2.1,0.1,1.1,1.5,0.379,3.9,0.7,0.7559999999999999,0.9,52,17,14.2,0.2,1.4,4.0,0.8,1.2,1.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2009,Ronnie Price,25,UTA,8.5,0.465,0.3,0.222,-0.7,0.8,0.1,0.009000000000000001,-3.0,-0.1,-3.0,-0.2,2009,2011,1069509.0
