,2P,2P.1,2PA,3P,3P.1,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,STL,TOV,TRB,Year,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF
2298,4.2,0.451,9.4,1.2,0.289,4.3,3,23,0.1,1.9,5.5,0.4,13.6,2.5,0.793,3.2,64,32,27.4,0.7,1.7,14.7,Jordan Crawford,0.9,2.2,2.6,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2299,3.1,0.455,6.8,1.2,0.337,3.5,3.2,24,0.1,2.4,4.3,0.415,10.4,1.8,0.811,2.3,70,14,24.4,0.6,1.5,11.6,Jordan Crawford,0.6,2,3,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2300,2.9,0.471,6.2,1.1,0.316,3.5,3.5,25,0.1,1.9,4,0.415,9.7,1.8,0.864,2.1,81,35,23,0.3,1.5,11,Jordan Crawford,0.6,1.7,2.3,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2301,1.1,0.503,2.2,0.6,0.328,1.9,1.9,20,0.1,1.3,1.7,0.422,4.1,0.4,0.711,0.5,72,2,15.1,0.3,1.1,4.4,Jordan Farmar,0.6,1,1.7,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2302,2.2,0.546,4,1.4,0.371,3.7,2.7,21,0.1,1.8,3.5,0.461,7.7,0.6,0.679,1,82,0,20.6,0.5,1.3,9.1,Jordan Farmar,0.9,1.3,2.2,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2303,1.7,0.421,4.1,0.8,0.336,2.2,2.4,22,0.2,1.5,2.5,0.391,6.3,0.7,0.584,1.2,65,0,18.3,0.3,1.6,6.4,Jordan Farmar,0.9,1.3,1.8,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2304,1.7,0.483,3.5,1,0.376,2.8,1.5,23,0.1,1.4,2.7,0.435,6.3,0.7,0.671,1,82,0,18,0.2,1.3,7.2,Jordan Farmar,0.6,0.9,1.6,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2305,2,0.421,4.8,1.5,0.359,4.2,5,24,0.1,2,3.5,0.392,8.9,1.1,0.82,1.4,73,18,24.6,0.3,1.8,9.6,Jordan Farmar,0.8,1.9,2.4,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2306,2.4,0.484,4.9,1.4,0.44,3.2,3.3,25,0.1,1.4,3.8,0.467,8.1,1.5,0.905,1.6,39,5,21.3,0.2,1.3,10.4,Jordan Farmar,0.6,1.7,1.6,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2307,2,0.397,5,1.7,0.438,3.9,4.9,27,0.2,2,3.7,0.415,8.9,1.1,0.746,1.4,41,5,22.2,0.5,1.6,10.1,Jordan Farmar,0.9,2.3,2.5,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2308,1.2,0.484,2.5,0.7,0.362,1.8,0.8,21,0.1,2,1.8,0.432,4.3,0.1,0.4,0.2,26,2,9.9,0.4,0.6,4.4,Jordan Hamilton,0.2,0.6,2.4,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2309,1.4,0.445,3.2,0.7,0.37,1.8,0.6,22,0.2,1.6,2.1,0.418,5,0.3,0.5,0.7,40,1,9.9,0.8,0.6,5.2,Jordan Hamilton,0.4,0.5,2.4,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2310,1.3,0.433,3,1.2,0.354,3.3,0.9,23,0.3,2.7,2.5,0.391,6.3,0.7,0.784,0.9,60,12,17,0.5,1.1,6.7,Jordan Hamilton,0.7,0.8,3.2,2014.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2311,2.1,0.497,4.2,0,0.0,0,0.4,22,0.4,2.1,2.1,0.493,4.3,1,0.676,1.4,47,0,13.3,1.6,2,5.2,Jordan Hill,0.3,0.6,3.7,2010.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2312,2.4,0.494,4.9,0,0.0,0,0.4,23,0.7,2.5,2.4,0.491,4.9,0.8,0.706,1.2,72,11,15.6,1.8,2.2,5.6,Jordan Hill,0.2,0.9,4.3,2011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,2.1,0.506,4.2,0,0.0,0.1,0.4,24,0.7,3.2,2.1,0.497,4.2,0.8,0.638,1.2,39,8,14.1,1.6,1.8,5,Jordan Hill,0.4,0.8,4.8,2012.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,2.7,0.503,5.3,0,0.0,0.1,0.4,25,0.7,2.9,2.7,0.497,5.3,1.4,0.656,2.1,29,1,15.8,2.8,1.9,6.7,Jordan Hill,0.3,0.9,5.7,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2315,4,0.55,7.2,0,0.0,0,0.8,26,0.9,4.7,4,0.549,7.2,1.7,0.685,2.5,72,32,20.8,2.7,2.4,9.7,Jordan Hill,0.4,1,7.4,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2316,1.8,0.507,3.5,0,0.0,0,0.3,21,0.3,2.1,1.8,0.507,3.5,1,0.652,1.5,43,5,14.8,1.5,1.4,4.6,Jordan Williams,0.5,0.5,3.6,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2.3,0.464,5,1,0.342,2.9,1.9,29,0.2,4.2,3.3,0.42,7.9,0.9,0.731,1.2,67,60,28.5,0.7,1.3,8.5,Jorge Garbajosa,1.2,1,4.9,2007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2318,0.3,0.222,1.3,0.9,0.375,2.3,0.4,30,0,1.9,1.1,0.32,3.6,0,,0,7,0,10.6,0.3,0.3,3.1,Jorge Garbajosa,0.4,0.1,2.1,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2319,1.5,0.524,2.8,0.2,0.25,0.8,2,25,0.1,1.3,1.7,0.463,3.6,0.6,0.75,0.8,15,2,16.3,0.2,2.5,4.1,Jorge Gutierrez,0.7,0.9,1.5,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2320,0.7,0.386,1.7,0.2,0.286,0.6,0.7,22,0,0.5,0.8,0.359,2.4,0.5,0.667,0.7,33,1,5.8,0.2,0.6,2.4,Jose Barea,0,0.4,0.8,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2321,1.1,0.431,2.6,0.5,0.389,1.2,1.3,23,0,1,1.6,0.418,3.9,0.6,0.8,0.8,44,9,10.5,0.1,1.1,4.3,Jose Barea,0.3,0.8,1.1,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2322,2.4,0.474,5.1,0.7,0.357,1.9,3.4,24,0.1,1.8,3.1,0.442,7.1,0.9,0.753,1.2,79,15,20.3,0.5,1.5,7.8,Jose Barea,0.5,1.3,2.2,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2323,2.3,0.476,4.7,0.7,0.357,2,3.3,25,0.1,1.7,3,0.44,6.8,1,0.844,1.2,78,18,19.8,0.2,1.5,7.6,Jose Barea,0.4,1.3,1.9,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2324,2.7,0.476,5.7,0.8,0.349,2.3,3.9,26,0,1.6,3.5,0.439,8,1.6,0.847,1.9,81,2,20.6,0.4,1.7,9.5,Jose Barea,0.4,1.7,2,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2325,2.8,0.415,6.7,1.3,0.371,3.5,5.7,27,0,2.4,4.1,0.4,10.2,1.9,0.776,2.4,41,11,25.2,0.3,1.5,11.3,Jose Barea,0.5,2.5,2.8,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2326,3,0.458,6.5,1.3,0.346,3.8,4,28,0,2.3,4.3,0.417,10.2,1.4,0.784,1.8,74,2,23.1,0.5,1.8,11.3,Jose Barea,0.4,2,2.8,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2327,2.3,0.426,5.4,0.9,0.316,2.9,3.8,29,0,1.7,3.2,0.387,8.3,1,0.79,1.3,79,1,18.6,0.2,1.6,8.4,Jose Barea,0.3,1.6,1.9,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2328,2,0.465,4.2,0.1,0.163,0.7,4.5,24,0.1,1.7,2.1,0.423,4.9,1.2,0.848,1.4,64,11,23.2,0.5,1.5,5.5,Jose Calderon,0.7,1.6,2.2,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2329,3.1,0.553,5.6,0.3,0.333,1,5,25,0.1,1.5,3.4,0.521,6.6,1.5,0.818,1.9,77,11,21,0.3,1.8,8.7,Jose Calderon,0.8,1.4,1.7,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2330,3.5,0.551,6.4,1,0.429,2.2,8.3,26,0.1,2.5,4.5,0.519,8.6,1.3,0.908,1.5,82,56,30.3,0.4,1.6,11.2,Jose Calderon,1.1,1.5,2.9,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2331,3.5,0.538,6.5,1.2,0.406,3,8.9,27,0.1,2.6,4.7,0.497,9.5,2.2,0.981,2.3,68,68,34.3,0.2,1.7,12.8,Jose Calderon,1.1,2.1,2.9,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2332,3,0.519,5.8,1,0.398,2.5,5.9,28,0.1,1.8,4,0.482,8.4,1.2,0.798,1.5,68,39,26.7,0.3,2,10.3,Jose Calderon,0.7,1.5,2.1,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2333,3,0.466,6.5,0.8,0.365,2.3,8.9,29,0.1,2.5,3.9,0.44,8.8,1.3,0.854,1.5,68,55,30.9,0.4,2.1,9.8,Jose Calderon,1.2,2.2,3,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2334,3,0.5,6,1.1,0.371,3,8.8,30,0.1,2.7,4.1,0.457,9,1.1,0.882,1.3,53,53,33.9,0.4,1.8,10.5,Jose Calderon,0.9,2,3,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2335,2.5,0.516,4.8,1.8,0.461,3.9,7.1,31,0.1,2.1,4.3,0.491,8.7,1,0.9,1.1,73,58,29.6,0.3,1.4,11.3,Jose Calderon,0.8,1.7,2.4,2013.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2336,1.9,0.464,4,2.4,0.449,5.2,4.7,32,0.1,2,4.2,0.456,9.2,0.6,0.825,0.8,81,81,30.5,0.4,1.7,11.4,Jose Calderon,0.9,1.3,2.4,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2337,0.3,0.5,0.7,0.3,0.5,0.7,0.3,26,0,0.3,0.7,0.5,1.3,0,,0,3,0,3,0,1,1.7,Josh Akognon,0,0,0.3,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2338,1.6,0.579,2.8,0,0.0,0,0.2,22,0.3,1.8,1.6,0.579,2.8,0.9,0.544,1.7,61,0,11,1,1.5,4.2,Josh Boone,0.2,0.5,2.9,2007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2339,3.4,0.548,6.2,0,0.0,0,0.8,23,0.9,4.5,3.4,0.548,6.2,1.4,0.456,3.1,70,53,25.3,2.7,2.2,8.2,Josh Boone,0.5,1,7.3,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2340,1.8,0.528,3.5,0,0.0,0,0.5,24,0.8,2.5,1.8,0.528,3.5,0.5,0.376,1.4,62,7,16,1.7,1.7,4.2,Josh Boone,0.4,0.5,4.2,2009.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,1.9,0.525,3.5,0,0.0,0,0.5,25,0.8,3,1.9,0.525,3.5,0.3,0.328,0.9,63,28,16.6,2,1.8,4,Josh Boone,0.5,0.6,5,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2342,3.6,0.493,7.3,0.2,0.232,0.7,1.9,21,0.4,3.6,3.8,0.47,8,2.4,0.823,2.9,80,44,29.7,2.4,2.3,10.1,Josh Childress,0.9,1.3,6,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2343,3.3,0.56,5.9,0.4,0.492,0.9,1.8,22,0.5,3.4,3.8,0.552,6.8,2.1,0.766,2.7,74,10,30.4,1.8,2.5,10,Josh Childress,1.2,1.4,5.2,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2344,4.3,0.533,8,0.5,0.338,1.4,2.3,23,0.7,3.9,4.7,0.504,9.4,3,0.795,3.8,55,13,36.8,2.2,2.1,13,Josh Childress,1.1,1.5,6.2,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2345,4,0.595,6.8,0.3,0.367,0.8,1.5,24,0.6,2.6,4.3,0.571,7.5,2.9,0.807,3.6,76,0,29.9,2.3,1.7,11.8,Josh Childress,0.9,1.3,4.9,2008.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2346,2.2,0.606,3.7,0,0.063,0.3,0.8,27,0.4,1.6,2.2,0.565,4,0.5,0.492,1.1,54,3,16.6,1.3,1.3,5,Josh Childress,0.6,0.8,2.9,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2347,1.3,0.587,2.2,0.1,0.167,0.7,1,28,0.2,1.9,1.4,0.485,2.9,0,0,0.1,34,0,14.4,0.9,1.1,2.9,Josh Childress,0.4,0.3,2.8,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2348,0.4,0.278,1.3,0.1,0.333,0.2,0.4,29,0.1,0.6,0.4,0.286,1.5,0.1,0.5,0.1,14,0,7.1,0.4,0.2,1,Josh Childress,0.1,0,1.1,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2349,0,,0,0,0.0,0,0.5,30,0,0.8,0,,0,0,,0,4,0,6,0,0.3,0,Josh Childress,0.3,0.3,0.8,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2350,0.5,0.397,1.4,0.5,0.358,1.3,0.3,24,0.1,1.2,1,0.378,2.6,0.3,0.824,0.4,42,5,7.8,0.7,1.1,2.8,Josh Davis,0.2,0.4,1.9,2005.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2351,0.3,0.4,0.8,0,0.0,0.3,0.2,25,0,0.2,0.3,0.286,1.2,0.3,0.667,0.5,6,0,2.8,0.5,0.5,1,Josh Davis,0.3,0.2,0.7,2006.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2352,0.4,0.429,0.9,0.3,0.308,0.9,0.4,31,0.1,0.7,0.7,0.37,1.8,0.3,0.5,0.5,15,0,8.7,1.1,1.3,1.9,Josh Davis,0.5,0.2,1.8,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2353,1.2,0.478,2.4,0.5,0.339,1.6,0.3,22,0.5,2.6,1.7,0.423,4,0.4,0.615,0.7,37,4,14.6,1.3,1.3,4.4,Josh Harrellson,0.6,0.5,3.9,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2354,0.5,0.75,0.7,0.2,0.2,0.8,0,23,0.2,0.7,0.7,0.444,1.5,0.2,0.5,0.3,6,0,5.2,0.5,0.7,1.7,Josh Harrellson,0.2,0.5,1.2,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0.8,0.51,1.6,0.4,0.387,1,0.5,24,0.5,1.4,1.2,0.463,2.6,0.2,0.714,0.2,32,0,9.9,0.9,1.4,2.9,Josh Harrellson,0.2,0.3,2.4,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,4.5,0.506,8.9,0.4,0.296,1.5,1.4,24,0.6,4.1,5,0.475,10.4,2.2,0.733,3.1,76,76,32.2,2.2,2.8,12.6,Josh Howard,1.5,1.6,6.4,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2357,5.5,0.475,11.5,0.5,0.429,1.1,1.9,25,0.4,4.2,5.9,0.471,12.6,3.3,0.734,4.5,59,58,32.5,2.1,2.8,15.6,Josh Howard,1.2,1.3,6.3,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2358,5.7,0.48,11.9,1.3,0.385,3.4,1.8,26,0.8,4.9,7,0.459,15.4,3.5,0.827,4.2,70,69,35.1,1.9,2.6,18.9,Josh Howard,1.2,1.8,6.8,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2359,6.6,0.482,13.6,0.9,0.319,2.8,2.2,27,0.4,5.4,7.5,0.455,16.4,4.1,0.813,5.1,76,76,36.3,1.6,2.7,19.9,Josh Howard,0.8,1.5,7,2008.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2360,5.7,0.48,11.8,1.1,0.345,3.2,1.6,28,0.6,3.9,6.8,0.451,15.1,3.3,0.782,4.2,52,51,32,1.1,2.6,18,Josh Howard,1.1,1.7,5.1,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2361,3.8,0.444,8.6,0.7,0.267,2.5,1.4,29,0.3,2.7,4.5,0.405,11.1,3.1,0.784,4,35,12,26.2,0.9,2.6,12.7,Josh Howard,0.7,1.3,3.6,2010.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2362,2.8,0.383,7.4,0.4,0.241,1.6,1.3,30,0.3,3.1,3.2,0.358,9,1.6,0.617,2.6,18,10,22.7,1,1.9,8.4,Josh Howard,0.7,1.1,4.1,2011.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2363,3.1,0.417,7.5,0.2,0.243,0.9,1.2,31,0.2,2.8,3.3,0.399,8.4,1.7,0.773,2.3,43,18,23,0.9,2.1,8.7,Josh Howard,0.7,1.2,3.7,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2364,2.4,0.426,5.5,0.5,0.313,1.5,0.4,32,0.3,2.5,2.8,0.403,7,0.6,0.583,1.1,11,4,18.8,0.8,1.6,6.7,Josh Howard,0.9,0.9,3.3,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2365,0.8,0.667,1.1,0,0.0,0.1,0.3,20,0,1,0.8,0.6,1.3,0,,0,8,0,3.5,0.3,0.1,1.5,Josh McRoberts,0.1,0.3,1.3,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2366,1.1,0.479,2.2,0,0.0,0.3,0.5,21,0.5,1.5,1.1,0.422,2.5,0.3,0.769,0.4,33,0,8.5,0.8,1.2,2.4,Josh McRoberts,0.4,0.4,2.2,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2367,1.6,0.553,2.9,0.2,0.348,0.5,1,22,0.4,2.1,1.8,0.521,3.5,0.5,0.5,0.9,42,3,12.5,1,1.8,4.3,Josh McRoberts,0.4,0.5,3,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,2.6,0.577,4.5,0.3,0.383,0.8,2.1,23,0.8,3.8,2.9,0.547,5.4,1.2,0.739,1.7,72,51,22.2,1.5,2.3,7.4,Josh McRoberts,0.7,1.3,5.3,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2369,1.1,0.477,2.2,0.1,0.429,0.1,1,24,0.4,2.2,1.1,0.475,2.4,0.5,0.639,0.7,50,6,14.4,1.2,1.5,2.8,Josh McRoberts,0.3,0.6,3.4,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2370,2,0.51,3.9,0.4,0.286,1.3,2.1,25,0.4,3.5,2.3,0.455,5.1,1,0.765,1.3,67,22,22.2,1.4,2,6,Josh McRoberts,0.5,1,4.9,2013.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2371,1.8,0.516,3.5,1.3,0.361,3.7,4.3,26,0.6,3.7,3.2,0.436,7.3,0.8,0.729,1.1,78,78,30.3,1.1,2.4,8.5,Josh McRoberts,0.7,1.1,4.8,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2372,1,0.457,2.2,0,0.0,0,0.2,23,0.1,1.4,1,0.457,2.2,1,0.8,1.2,37,2,11.6,0.8,1.4,3,Josh Powell,0.2,0.6,2.2,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2373,1.2,0.462,2.5,0,0.0,0,0.6,24,0.3,1.7,1.2,0.462,2.5,0.8,0.714,1.1,37,0,9.5,0.6,1.6,3.1,Josh Powell,0.1,0.8,2.4,2007.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2374,2.3,0.465,4.9,0,0.0,0,0.7,25,0.4,3.4,2.3,0.46,4.9,1,0.724,1.4,64,25,19.2,1.8,2,5.5,Josh Powell,0.2,1,5.2,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,1.8,0.444,4,0,0.0,0,0.5,26,0.3,1.8,1.8,0.444,4,0.6,0.76,0.8,60,1,11.7,1.2,1.6,4.2,Josh Powell,0.2,0.9,2.9,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2376,1,0.36,2.8,0.1,0.438,0.3,0.6,27,0.1,1.1,1.1,0.366,3.1,0.3,0.645,0.5,63,0,9.2,0.7,1.1,2.7,Josh Powell,0.1,0.5,1.8,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2377,1.7,0.454,3.8,0,0.0,0,0.4,28,0.1,1.6,1.7,0.452,3.9,0.7,0.8,0.8,54,0,12.1,0.9,1.4,4.1,Josh Powell,0.1,1,2.5,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2378,2,0.333,6,0,0.0,0,0,31,1,5,2,0.333,6,0,,0,1,0,19,0,1,4,Josh Powell,0,1,5,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,0.8,0.404,2,0.1,0.133,0.5,1.1,20,0,0.5,0.9,0.347,2.6,0.4,0.786,0.5,28,0,8.5,0.1,0.6,2.3,Josh Selby,0.3,1,0.5,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2380,0.5,0.313,1.6,0.1,0.167,0.6,0.4,21,0,0.5,0.6,0.273,2.2,0.7,0.636,1.1,10,0,5.9,0,0.7,2,Josh Selby,0.2,0.7,0.5,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2381,3.6,0.466,7.8,0.1,0.174,0.3,1.7,19,1.9,4.2,3.7,0.455,8.1,2.2,0.688,3.2,74,59,27.7,2,2.1,9.7,Josh Smith,0.8,1.8,6.2,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2382,3.7,0.444,8.3,0.4,0.309,1.4,2.4,20,2.6,4.4,4.1,0.425,9.7,2.6,0.719,3.7,80,73,32,2.2,3.3,11.3,Josh Smith,0.8,2,6.6,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2383,5.5,0.473,11.7,0.5,0.25,2.1,3.3,21,2.9,6.3,6.1,0.439,13.8,3.7,0.693,5.4,72,72,36.8,2.3,3.3,16.4,Josh Smith,1.4,3.2,8.6,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2384,6.1,0.477,12.8,0.3,0.253,1.2,3.4,22,2.8,6.2,6.4,0.457,14,4.1,0.71,5.8,81,81,35.5,2,3.3,17.2,Josh Smith,1.5,3,8.2,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2385,5.7,0.514,11,0.4,0.299,1.3,2.4,23,1.6,5.3,6.1,0.492,12.3,3.1,0.588,5.2,69,69,35.1,1.9,2.7,15.6,Josh Smith,1.4,2.3,7.2,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2386,6.2,0.508,12.2,0,0.0,0.1,4.2,24,2.1,6,6.2,0.505,12.3,3.2,0.618,5.2,81,81,35.4,2.8,3,15.7,Josh Smith,1.6,2.4,8.7,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2387,5.8,0.503,11.5,0.7,0.331,2,3.3,25,1.6,6.8,6.5,0.477,13.5,3,0.725,4.1,77,77,34.4,1.7,2.8,16.5,Josh Smith,1.3,2.6,8.5,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2388,7.2,0.48,15,0.4,0.257,1.7,3.9,26,1.7,7.5,7.6,0.458,16.7,3.1,0.63,4.9,66,66,35.3,2.1,2.6,18.8,Josh Smith,1.4,2.5,9.6,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2389,6.4,0.498,12.9,0.8,0.303,2.6,4.2,27,1.8,6.7,7.2,0.465,15.6,2.2,0.517,4.2,76,76,35.3,1.8,2.3,17.5,Josh Smith,1.2,3,8.4,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2390,5.8,0.462,12.6,0.9,0.264,3.4,3.3,28,1.4,5.4,6.7,0.419,16,2.1,0.532,3.9,77,76,35.5,1.3,2.6,16.4,Josh Smith,1.4,2.6,6.8,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2391,2.3,0.465,4.9,0.8,0.39,2.2,3.8,19,0.2,1.8,3.2,0.442,7.1,0.9,0.756,1.2,73,51,24.2,0.8,2.1,8,Jrue Holiday,1.1,2.1,2.6,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2392,4.5,0.47,9.5,1,0.365,2.7,6.5,20,0.4,3.2,5.4,0.446,12.2,2.1,0.823,2.5,82,82,35.4,0.8,2.5,14,Jrue Holiday,1.5,2.7,4,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2393,4.5,0.445,10.2,1,0.38,2.6,4.5,21,0.3,2.4,5.5,0.432,12.8,1.4,0.783,1.8,65,65,33.8,0.9,2.1,13.5,Jrue Holiday,1.6,2.1,3.3,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2394,5.9,0.446,13.3,1.2,0.368,3.2,8,22,0.4,3.1,7.1,0.431,16.5,2.3,0.752,3.1,78,78,37.5,1.1,2.2,17.7,Jrue Holiday,1.6,3.7,4.2,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
